Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"10","'036","Australia","267","'01445","Sunflower seed","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41663.000000","28056.000000","16051.000000","39585.000000","46269.000000","25532.000000","47047.000000","39788.000000","77330.000000","63750.000000","27895.000000","27145.000000","19315.000000","28401.000000","24223.000000","31486.000000","8262.000000",,"38496.000000",,"24077.000000",,,,,,,,,,,,
"10","'036","Australia","267","'01445","Sunflower seed","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","1285.000000","769.000000","1700.000000","1399.000000","1271.000000","2173.000000","1231.000000","2035.000000","3982.000000","8444.000000","37571.000000","94029.000000","65054.000000","53744.000000","72260.000000","51270.000000","47725.000000","100863.000000","118676.000000","90292.000000","88592.000000","73374.000000","66298.000000","108580.000000","186744.000000","137030.000000","87627.000000","137473.000000","109362.000000","46644.000000","96559.000000","53537.000000","31771.000000","66744.000000","71230.000000","43627.000000","91141.000000","62460.000000","133206.000000","108350.000000","49385.000000","44361.000000","16370.000000","36131.000000","38790.000000","52260.000000","9955.000000","46527.000000","35252.000000","26131.000000","27112.000000","29955.000000","28235.000000","11614.000000","19121.000000","12222.000000","10835.000000","8677.000000","5885.000000","6988.000000","16514.000000","18993.000000","23611.000000"
"10","'036","Australia","267","'01445","Sunflower seed","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32454.000000","20604.000000","10915.000000","28941.000000","34298.000000","19980.000000","34917.000000","24995.000000","49892.000000","36960.000000","14427.000000","14748.000000","12527.000000","20887.000000","18498.000000","23710.000000","6914.000000",,"30023.000000",,"24835.000000",,,,,,,,,,,,
"10","'036","Australia","267","'01445","Sunflower seed","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","1021.000000","611.000000","1351.000000","1112.000000","1010.000000","1726.000000","978.000000","1617.000000","3164.000000","6709.000000","29851.000000","74708.000000","51687.000000","42701.000000","57412.000000","40735.000000","37919.000000","80138.000000","94291.000000","71739.000000","70388.000000","58297.000000","52675.000000","86269.000000","148372.000000","108874.000000","69622.000000","109225.000000","86891.000000","37060.000000","76718.000000","42537.000000","25242.000000","53030.000000","56594.000000","34662.000000","72414.000000","49626.000000","105835.000000","86086.000000","39238.000000","35246.000000","13007.000000","28707.000000","30820.000000","41522.000000","7909.000000","36966.000000","28008.000000","20762.000000","21541.000000","23800.000000","22433.000000","9228.000000","15192.000000","9711.000000","8609.000000","6894.000000","4676.000000","5552.000000","13121.000000","15090.000000","18759.000000"
"10","'036","Australia","122","'01530","Sweet potatoes","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","307.000000","362.000000","354.000000","346.000000","379.000000","297.000000","378.000000","309.000000","301.000000","279.000000","303.000000","579.000000","644.000000","600.000000","459.000000","591.000000","599.000000","525.000000","581.000000","788.000000","806.000000","827.000000","704.000000","910.000000","955.000000","884.000000","968.000000","938.000000","1189.000000","1258.000000","1368.000000","1226.000000","1563.000000","1728.000000","1656.000000","1369.000000","2273.000000","3720.000000","4547.000000","5580.000000","6200.000000","6820.000000","7647.000000","8267.000000","8680.000000","9154.000000","10154.000000","7938.000000","8775.000000","10293.000000","11755.000000","12924.000000","14027.000000","15560.000000","14849.000000","15388.000000","15918.000000","16441.000000","16950.000000","17438.000000","17934.000000","18424.000000","18902.000000"
"10","'036","Australia","122","'01530","Sweet potatoes","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6243.000000","4567.000000","6044.000000","5550.000000","11848.000000","5550.000000","8987.000000","16812.000000","23562.000000","33345.000000","39750.000000",,,,,"44825.000000","74974.000000","53078.000000","50994.000000",,,,,"80482.000000",,,,,,,,,"69200.000000"
"10","'036","Australia","122","'01530","Sweet potatoes","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","1627.000000","1920.000000","1878.000000","1832.000000","2007.000000","1576.000000","2004.000000","1639.000000","1595.000000","1481.000000","1605.000000","3068.000000","3411.000000","3179.000000","2432.000000","3131.000000","3173.000000","2781.000000","3081.000000","4178.000000","4272.000000","4382.000000","3730.000000","4823.000000","5063.000000","4688.000000","5129.000000","4971.000000","6305.000000","6670.000000","7252.000000","6497.000000","8286.000000","9157.000000","8776.000000","7255.000000","12050.000000","19719.000000","24101.000000","29578.000000","32865.000000","36151.000000","40533.000000","43819.000000","46010.000000","48522.000000","53822.000000","42074.000000","46514.000000","54559.000000","62307.000000","68506.000000","74350.000000","82476.000000","78709.000000","81563.000000","84375.000000","87145.000000","89845.000000","92431.000000","95057.000000","97656.000000","100191.000000"
"10","'036","Australia","122","'01530","Sweet potatoes","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4863.000000","3354.000000","4110.000000","4058.000000","8783.000000","4343.000000","6670.000000","10561.000000","15202.000000","19332.000000","20559.000000",,,,,"33754.000000","62736.000000","44522.000000","39771.000000",,,,,"72548.000000",,,,,,,,,"45974.000000"
"10","'036","Australia","122","'01530","Sweet potatoes","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","1297.000000","1532.000000","1497.000000","1461.000000","1601.000000","1257.000000","1598.000000","1307.000000","1272.000000","1181.000000","1280.000000","2447.000000","2721.000000","2535.000000","1940.000000","2497.000000","2530.000000","2218.000000","2457.000000","3332.000000","3407.000000","3495.000000","2975.000000","3847.000000","4038.000000","3738.000000","4090.000000","3965.000000","5028.000000","5320.000000","5784.000000","5182.000000","6608.000000","7303.000000","6999.000000","5786.000000","9610.000000","15726.000000","19220.000000","23589.000000","26209.000000","28830.000000","32325.000000","34946.000000","36693.000000","38697.000000","42923.000000","33554.000000","37095.000000","43511.000000","49690.000000","54634.000000","59294.000000","65774.000000","62770.000000","65046.000000","67289.000000","69498.000000","71651.000000","73713.000000","75808.000000","77880.000000","79902.000000"
"10","'036","Australia","495","'01324","Tangerines, mandarins, clementines","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","4958.000000","4958.000000","5727.000000","5093.000000","6290.000000","5061.000000","6881.000000","8439.000000","8162.000000","8839.000000","9329.000000","10704.000000","10809.000000","12672.000000","11723.000000","12087.000000","13750.000000","12371.000000","14451.000000","12840.000000","15046.000000","13048.000000","11641.000000","16208.000000","13514.000000","14789.000000","14700.000000","15990.000000","16256.000000","18100.000000","19796.000000","23927.000000","26847.000000","25811.000000","26275.000000","27792.000000","32686.000000","28039.000000","35071.000000","38270.000000","35364.000000","34991.000000","44072.000000","45244.000000","39391.000000","41385.000000","46801.000000","42289.000000","40474.000000","40782.000000","43860.000000","38141.000000","40826.000000","44893.000000","45458.000000","56122.000000","57034.000000","61847.000000","60720.000000","56164.000000","78776.000000","56471.000000","88918.000000"
"10","'036","Australia","495","'01324","Tangerines, mandarins, clementines","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40816.000000","50669.000000","54156.000000","59380.000000","70942.000000","70699.000000","87087.000000","76333.000000","82171.000000","88813.000000","86804.000000","93695.000000","119978.000000","133266.000000","110751.000000","118205.000000","158738.000000","127391.000000","120120.000000","123763.000000","137019.000000","115748.000000","137289.000000","153670.000000","155503.000000","199120.000000","223990.000000","296439.000000","299166.000000","268291.000000","392279.000000",,"368300.000000"
"10","'036","Australia","495","'01324","Tangerines, mandarins, clementines","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","17175.000000","17175.000000","19839.000000","17641.000000","21789.000000","17532.000000","23836.000000","29232.000000","28274.000000","30617.000000","32315.000000","37079.000000","37442.000000","43894.000000","40606.000000","41868.000000","47629.000000","42852.000000","50058.000000","44476.000000","52120.000000","45198.000000","40323.000000","56143.000000","46811.000000","51227.000000","50921.000000","55389.000000","56311.000000","62697.000000","68571.000000","82882.000000","92996.000000","89407.000000","91013.000000","96271.000000","113223.000000","97126.000000","121483.000000","132565.000000","122499.000000","121205.000000","152661.000000","156722.000000","136447.000000","143355.000000","162115.000000","146484.000000","140201.000000","141265.000000","151928.000000","132118.000000","141419.000000","155507.000000","157464.000000","194403.000000","197561.000000","214233.000000","210329.000000","194549.000000","272875.000000","195610.000000","308006.000000"
"10","'036","Australia","495","'01324","Tangerines, mandarins, clementines","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31794.000000","37212.000000","36827.000000","43415.000000","52588.000000","55326.000000","64634.000000","47953.000000","53015.000000","51491.000000","44896.000000","50906.000000","77811.000000","98007.000000","84577.000000","89012.000000","132827.000000","106856.000000","93684.000000","113527.000000","141335.000000","119847.000000","132539.000000","138521.000000","116824.000000","148021.000000","171672.000000","221486.000000","207970.000000","184636.000000","294675.000000",,"244687.000000"
"10","'036","Australia","495","'01324","Tangerines, mandarins, clementines","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","13706.000000","13706.000000","15832.000000","14078.000000","17388.000000","13991.000000","19022.000000","23328.000000","22564.000000","24433.000000","25788.000000","29590.000000","29880.000000","35029.000000","32405.000000","33412.000000","38009.000000","34197.000000","39948.000000","35493.000000","41593.000000","36069.000000","32179.000000","44804.000000","37356.000000","40881.000000","40637.000000","44202.000000","44938.000000","50034.000000","54722.000000","66143.000000","74213.000000","71349.000000","72631.000000","76827.000000","90355.000000","77510.000000","96947.000000","105791.000000","97758.000000","96725.000000","121828.000000","125069.000000","108889.000000","114402.000000","129373.000000","116899.000000","111884.000000","112734.000000","121244.000000","105434.000000","112857.000000","124099.000000","125661.000000","155140.000000","157660.000000","170964.000000","167849.000000","155256.000000","217763.000000","156102.000000","245799.000000"
"10","'036","Australia","388","'01234","Tomatoes","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","67890.000000","67890.000000","62426.000000","65702.000000","71206.000000","77259.000000","83673.000000","74165.000000","74652.000000","77565.000000","84970.000000","90455.000000","82060.000000","63198.000000","78769.000000","77203.000000","84783.000000","86869.000000","82196.000000","93758.000000","103239.000000","108740.000000","106687.000000","122972.000000","128778.000000","118743.000000","126656.000000","134527.000000","151699.000000","153338.000000","173358.000000","157380.000000","133199.000000","155795.000000","161895.000000","176598.000000","187170.000000","180986.000000","187767.000000","196930.000000","264835.000000","202326.000000","173482.000000","225784.000000","194192.000000","214471.000000","140947.000000","172490.000000","209536.000000","224671.000000","143653.000000","176884.000000","216944.000000","155304.000000","185307.000000","192907.000000","176914.000000","183960.000000","156732.000000","141633.000000","160398.000000","154738.000000","153184.000000"
"10","'036","Australia","388","'01234","Tomatoes","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183875.000000","168249.000000","145196.000000","173100.000000","166276.000000","176184.000000","176903.000000","166877.000000","191664.000000","189850.000000","256983.000000","229473.000000","225544.000000","280264.000000","162331.000000","272978.000000","296035.000000","384023.000000","341952.000000","346362.000000","418183.000000","351824.000000","438795.000000","350653.000000","311364.000000","304686.000000","473018.000000","555995.000000","478310.000000","479847.000000","507836.000000",,"570600.000000"
"10","'036","Australia","388","'01234","Tomatoes","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","124862.000000","124862.000000","114813.000000","120838.000000","130961.000000","142094.000000","153891.000000","136403.000000","137299.000000","142657.000000","156275.000000","166364.000000","150924.000000","116232.000000","144871.000000","141990.000000","155931.000000","159769.000000","151174.000000","172438.000000","189876.000000","199994.000000","196217.000000","226168.000000","236846.000000","218391.000000","232944.000000","247420.000000","279003.000000","282017.000000","318837.000000","289451.000000","244978.000000","286537.000000","297756.000000","324796.000000","344239.000000","332867.000000","345338.000000","362191.000000","487081.000000","372115.000000","319065.000000","415259.000000","357156.000000","394452.000000","259228.000000","317242.000000","385375.000000","413212.000000","264205.000000","325322.000000","399001.000000","285633.000000","340814.000000","354791.000000","325378.000000","338337.000000","288259.000000","260488.000000","295002.000000","284592.000000","281733.000000"
"10","'036","Australia","388","'01234","Tomatoes","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143232.000000","123563.000000","98736.000000","126558.000000","123256.000000","137874.000000","131294.000000","104834.000000","123658.000000","110069.000000","132915.000000","124675.000000","146275.000000","206114.000000","123967.000000","205560.000000","247713.000000","322119.000000","266694.000000","317717.000000","431355.000000","364282.000000","423611.000000","316085.000000","233917.000000","226496.000000","362533.000000","415414.000000","332505.000000","330226.000000","381480.000000",,"379088.000000"
"10","'036","Australia","388","'01234","Tomatoes","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","101195.000000","101195.000000","93050.000000","97933.000000","106138.000000","115161.000000","124721.000000","110548.000000","111274.000000","115616.000000","126653.000000","134829.000000","122316.000000","94201.000000","117411.000000","115076.000000","126374.000000","129485.000000","122519.000000","139753.000000","153885.000000","162085.000000","159024.000000","183298.000000","191952.000000","176995.000000","188790.000000","200522.000000","226118.000000","228561.000000","258402.000000","234586.000000","198543.000000","232224.000000","241316.000000","263231.000000","278989.000000","269772.000000","279879.000000","293538.000000","394755.000000","301581.000000","258586.000000","336547.000000","289457.000000","319684.000000","210092.000000","257109.000000","312327.000000","334888.000000","214125.000000","263658.000000","323371.000000","231491.000000","276213.000000","287541.000000","263703.000000","274205.000000","233620.000000","211113.000000","239085.000000","230648.000000","228331.000000"
"10","'036","Australia","97","'01191","Triticale","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",,,,,,,,,,,,,,,,,,,,"4657.000000","17658.000000","15912.000000","36481.000000","37257.000000","43055.000000","46184.000000","41138.000000","38616.000000","31014.000000","35558.000000","35558.000000","33989.000000","53969.000000","50841.000000","35317.000000","90914.000000","130745.000000","122833.000000","137387.000000","148253.000000","163205.000000","166814.000000","63446.000000","160257.000000","118381.000000","161013.000000","38665.000000","70404.000000","70404.000000","97413.000000","68902.000000","55229.000000","33223.000000","24380.000000","27757.000000","24720.000000","29097.000000","16874.000000","11538.000000","14914.000000","33146.000000","22743.000000","22065.000000"
"10","'036","Australia","97","'01191","Triticale","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22905.000000","24171.000000","36156.000000","34584.000000","35308.000000","94640.000000","106456.000000","108243.000000","84960.000000","96264.000000","126157.000000","167632.000000","84355.000000","126357.000000","92729.000000","118655.000000","44434.000000",,"93244.000000",,"65334.000000","50092.000000","42632.000000","32415.000000","36619.000000","31593.000000","26691.000000","20435.000000","21109.000000",,,,
"10","'036","Australia","97","'01191","Triticale","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,"6096.000000","23114.000000","20828.000000","47752.000000","48768.000000","56357.000000","60452.000000","53848.000000","50546.000000","40596.000000","46543.000000","46543.000000","44489.000000","70642.000000","66548.000000","46228.000000","119002.000000","171139.000000","160782.000000","179832.000000","194056.000000","213626.000000","218351.000000","83048.000000","209769.000000","154954.000000","210758.000000","50611.000000","92156.000000","92156.000000","127508.000000","90190.000000","72292.000000","43488.000000","31913.000000","36333.000000","32358.000000","38087.000000","22087.000000","15103.000000","19522.000000","43386.000000","29769.000000","28882.000000"
"10","'036","Australia","97","'01191","Triticale","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17842.000000","17752.000000","24586.000000","25285.000000","26173.000000","74061.000000","79010.000000","67999.000000","54815.000000","55811.000000","65250.000000","91076.000000","54708.000000","92926.000000","70814.000000","89351.000000","37181.000000",,"72723.000000",,"67392.000000","51866.000000","41156.000000","29220.000000","27511.000000","23486.000000","20457.000000","15268.000000","14674.000000",,,,
"10","'036","Australia","97","'01191","Triticale","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,"4874.000000","18480.000000","16653.000000","38179.000000","38992.000000","45059.000000","48334.000000","43053.000000","40413.000000","32458.000000","37213.000000","37213.000000","35571.000000","56481.000000","53208.000000","36961.000000","95147.000000","136832.000000","128551.000000","143782.000000","155155.000000","170802.000000","174580.000000","66400.000000","167718.000000","123892.000000","168509.000000","40465.000000","73682.000000","73682.000000","101947.000000","72110.000000","57800.000000","34770.000000","25515.000000","29049.000000","25871.000000","30452.000000","17659.000000","12076.000000","15608.000000","34689.000000","23801.000000","23092.000000"
"10","'036","Australia","777","'01929.02","True hemp, raw or retted","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6320.000000","6320.000000"
"10","'036","Australia","826","'01970","Unmanufactured tobacco","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","33673.000000","25460.000000","30614.000000","38724.000000","28316.000000","30854.000000","31465.000000","27875.000000","38421.000000","42399.000000","42173.000000","35866.000000","37991.000000","36674.000000","34630.000000","33434.000000","36103.000000","33718.000000","33604.000000","33808.000000","32578.000000","29709.000000","30011.000000","32314.000000","27940.000000","23926.000000","27234.000000","28500.000000","25525.000000","27546.000000","28251.000000","25747.000000","25355.000000","18719.000000","15178.000000","19158.000000","19369.000000","18948.000000","15790.000000","17384.000000","20157.000000","20157.000000","14470.000000","8470.000000","8074.000000",,,,,,,,,,,,,,,,,,
"10","'036","Australia","826","'01970","Unmanufactured tobacco","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78005.000000","70631.000000","70054.000000","50449.000000","39652.000000","50280.000000","51888.000000","49406.000000","42018.000000","48590.000000","58680.000000","57600.000000","41415.000000","24583.000000","27831.000000",,,,,,,,,,,,,,,,,,
"10","'036","Australia","826","'01970","Unmanufactured tobacco","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","195096.000000","147512.000000","177370.000000","224357.000000","164057.000000","178759.000000","182301.000000","161501.000000","222605.000000","245651.000000","244340.000000","207799.000000","220114.000000","212484.000000","200636.000000","193707.000000","209175.000000","195355.000000","194693.000000","195874.000000","188750.000000","172128.000000","173880.000000","187219.000000","161877.000000","138624.000000","157789.000000","165121.000000","147889.000000","159593.000000","163681.000000","149173.000000","146902.000000","108454.000000","87939.000000","110998.000000","112217.000000","109778.000000","91482.000000","100720.000000","116785.000000","116785.000000","83839.000000","49076.000000","46779.000000",,,,,,,,,,,,,,,,,,
"10","'036","Australia","826","'01970","Unmanufactured tobacco","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60763.000000","51872.000000","47638.000000","36885.000000","29393.000000","39347.000000","38510.000000","31038.000000","27109.000000","28171.000000","30350.000000","31295.000000","26859.000000","18079.000000","21253.000000",,,,,,,,,,,,,,,,,,
"10","'036","Australia","826","'01970","Unmanufactured tobacco","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","155812.000000","117810.000000","141656.000000","179181.000000","131023.000000","142764.000000","145594.000000","128981.000000","177782.000000","196187.000000","195140.000000","165957.000000","175792.000000","169699.000000","160237.000000","154703.000000","167056.000000","156019.000000","155490.000000","156434.000000","150744.000000","137469.000000","138868.000000","149521.000000","129282.000000","110711.000000","126017.000000","131873.000000","118110.000000","127458.000000","130722.000000","119136.000000","117323.000000","86616.000000","70232.000000","88647.000000","89622.000000","87673.000000","73061.000000","80440.000000","93269.000000","93269.000000","66957.000000","39194.000000","37360.000000",,,,,,,,,,,,,,,,,,
"10","'036","Australia","205","'01709.01","Vetches","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","100.000000","100.000000","110.000000","20.000000","40.000000","50.000000","81.000000","71.000000","30.000000","74.000000","107.000000","240.000000","665.000000","1009.000000","867.000000","546.000000","596.000000","373.000000","350.000000","315.000000","421.000000","570.000000","380.000000","710.000000","767.000000","2289.000000","518.000000","695.000000","2680.000000","2222.000000","11544.000000","19810.000000","14771.000000","4431.000000","14771.000000","15509.000000","12186.000000","12555.000000","19571.000000","8862.000000","3524.000000","3577.000000","1900.000000","7412.000000","2354.000000","13942.000000","995.000000","4633.000000","1438.000000","3492.000000","6216.000000","3987.000000","3352.000000","2841.000000","2771.000000","2988.000000","2867.000000","2875.000000","2910.000000","2884.000000","2890.000000","2895.000000","2889.000000"
"10","'036","Australia","205","'01709.01","Vetches","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35889.000000","36240.000000","5400.000000","17600.000000","18900.000000","9570.000000","11560.000000","13780.000000","6000.000000","3531.000000","2906.000000","2058.000000","6865.000000","2441.000000","8684.000000","1105.000000",,"1636.000000",,"5555.000000",,,,,,,,,,,,
"10","'036","Australia","205","'01709.01","Vetches","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","101.000000","101.000000","111.000000","20.000000","41.000000","51.000000","81.000000","71.000000","30.000000","74.000000","108.000000","242.000000","669.000000","1016.000000","873.000000","550.000000","600.000000","376.000000","352.000000","317.000000","424.000000","573.000000","383.000000","715.000000","772.000000","2304.000000","522.000000","700.000000","2697.000000","2236.000000","11617.000000","19935.000000","14864.000000","4459.000000","14864.000000","15607.000000","12263.000000","12634.000000","19695.000000","8918.000000","3546.000000","3599.000000","1912.000000","7459.000000","2369.000000","14031.000000","1001.000000","4662.000000","1447.000000","3514.000000","6255.000000","4012.000000","3373.000000","2859.000000","2788.000000","3007.000000","2885.000000","2893.000000","2928.000000","2902.000000","2908.000000","2913.000000","2908.000000"
"10","'036","Australia","205","'01709.01","Vetches","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26357.000000","24644.000000","3948.000000","13046.000000","14790.000000","7103.000000","7262.000000","8891.000000","3479.000000","1826.000000","1579.000000","1335.000000","5049.000000","1864.000000","6539.000000","925.000000",,"1276.000000",,"5730.000000",,,,,,,,,,,,
"10","'036","Australia","205","'01709.01","Vetches","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","80.000000","80.000000","88.000000","16.000000","32.000000","40.000000","64.000000","56.000000","24.000000","59.000000","86.000000","192.000000","531.000000","807.000000","693.000000","437.000000","477.000000","298.000000","280.000000","252.000000","337.000000","456.000000","304.000000","568.000000","614.000000","1831.000000","415.000000","556.000000","2143.000000","1776.000000","9230.000000","15839.000000","11810.000000","3543.000000","11810.000000","12400.000000","9743.000000","10038.000000","15648.000000","7086.000000","2818.000000","2860.000000","1519.000000","5926.000000","1882.000000","11148.000000","796.000000","3704.000000","1150.000000","2792.000000","4970.000000","3187.000000","2680.000000","2272.000000","2216.000000","2389.000000","2292.000000","2299.000000","2327.000000","2306.000000","2310.000000","2314.000000","2310.000000"
"10","'036","Australia","222","'01376","Walnuts, in shell","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","369.000000","372.000000","354.000000","379.000000","278.000000","338.000000","237.000000","354.000000","385.000000","325.000000","496.000000","325.000000","237.000000","158.000000","278.000000","256.000000","259.000000","300.000000","259.000000","13.000000","439.000000","16.000000","9.000000","309.000000","290.000000","328.000000","256.000000","196.000000","189.000000","290.000000","196.000000","193.000000","227.000000","221.000000","231.000000","253.000000","250.000000","259.000000","268.000000","195.000000","111.000000","36.000000","32.000000","117.000000","73.000000","1263.000000","2367.000000","2841.000000","4126.000000","5998.000000","7869.000000","7891.000000","7891.000000","12690.000000","12248.000000","9312.000000","21307.000000","11711.000000","14194.000000","15737.000000","13881.000000","14604.000000","14741.000000"
"10","'036","Australia","222","'01376","Walnuts, in shell","56","Gross Production Value (current thousand SLC)","1000 SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.000000","193.000000","227.000000","269.000000","281.000000","304.000000","301.000000","294.000000","410.000000","294.000000","169.000000","53.000000","38.000000","157.000000","81.000000","1352.000000","2535.000000",,"5659.000000",,"14759.000000",,,,,,,,,,,,"11850.000000"
"10","'036","Australia","222","'01376","Walnuts, in shell","55","Gross Production Value (constant 2014-2016 thousand SLC)","1000 SLC","561.000000","566.000000","537.000000","575.000000","422.000000","513.000000","359.000000","537.000000","585.000000","494.000000","752.000000","494.000000","359.000000","240.000000","422.000000","388.000000","393.000000","455.000000","393.000000","19.000000","666.000000","24.000000","14.000000","470.000000","441.000000","498.000000","388.000000","297.000000","288.000000","441.000000","297.000000","292.000000","345.000000","335.000000","351.000000","383.000000","380.000000","393.000000","407.000000","296.000000","168.000000","55.000000","48.000000","177.000000","110.000000","1917.000000","3594.000000","4313.000000","6264.000000","9106.000000","11948.000000","11981.000000","11981.000000","19266.000000","18595.000000","14138.000000","32349.000000","17780.000000","21550.000000","23893.000000","21074.000000","22172.000000","22380.000000"
"10","'036","Australia","222","'01376","Walnuts, in shell","57","Gross Production Value (current thousand US$)","1000 USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.000000","141.000000","154.000000","196.000000","208.000000","238.000000","223.000000","185.000000","264.000000","171.000000","87.000000","29.000000","25.000000","115.000000","62.000000","1018.000000","2121.000000",,"4414.000000",,"15223.000000",,,,,,,,,,,,"7872.000000"
"10","'036","Australia","222","'01376","Walnuts, in shell","58","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD","450.000000","453.000000","430.000000","461.000000","338.000000","411.000000","288.000000","430.000000","469.000000","396.000000","603.000000","396.000000","288.000000","192.000000","338.000000","311.000000","315.000000","365.000000","315.000000","15.000000","534.000000","19.000000","12.000000","377.000000","354.000000","400.000000","311.000000","238.000000","231.000000","354.000000","238.000000","234.000000","277.000000","269.000000","281.000000","307.000000","305.000000","315.000000","327.000000","237.000000","135.000000","44.000000","38.000000","142.000000","88.000000","1537.000000","2882.000000","3458.000000","5022.000000","7301.000000","9579.000000","9606.000000","9606.000000","15447.000000","14909.000000","11336.000000","25937.000000","14256.000000","17278.000000","19157.000000","16897.000000","17777.000000","17944.000000"
"10","'036","Australia","567","'01221","Watermelons","152","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$","3063.000000","3063.000000","3190.000000","3318.000000","3190.000000","3318.000000","4083.000000","4339.000000","4214.000000","3730.000000","4316.000000","5684.000000","5333.000000","4784.000000","4617.000000","4533.000000","6002.000000","6976.000000","6707.000000","6832.000000","4726.000000","5441.000000","8721.000000","8410.000000","9708.000000","10222.000000","10188.000000","11237.000000","11731.000000","12023.000000","13717.000000","13316.000000","14302.000000","15720.000000","16766.000000","18394.000000","20106.000000","18760.000000","15393.000000","19756.000000","24556.000000","23128.000000","25743.000000","29437.000000","25139.000000","31038.000000","31753.000000","35298.000000","30419.000000","32233.000000","31465.000000","35084.000000","37062.000000","37792.000000","39087.000000","37980.000000","39575.000000","40702.000000","39419.000000","39899.000000","40007.000000","39775.000000","39893.000000"
