Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"10","'036","Australia","401","'01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","5510","Production","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10402.000000","13178.000000","15258.000000","16739.000000","18888.000000","19826.000000","20208.000000","23550.000000","25000.000000","26500.000000","27662.000000","30398.000000","32221.000000","30518.000000","41262.000000","43530.000000","41753.000000","43083.000000","40810.000000","56319.000000","47426.000000","63662.000000","58271.000000","59223.000000","49315.000000","49447.000000","50862.000000","36581.000000","33494.000000","54536.000000","43732.000000","36793.000000","38579.000000","49039.000000","44302.000000","40574.000000","55150.000000","60343.850000","75951.000000"
"10","'036","Australia","252","'2166","Coconut oil","5510","Production","t","18526.000000","18903.600000","19652.900000","19452.300000","19470.000000","19681.220000","19721.340000","17533.030000","18667.600000","16563.660000","17361.340000","12460.800000","10415.860000","8153.800000","3971.290000","2914.010000","2611.340000","0.000000","0.000000","0.000000","0.000000","0.000000","5.900000","0.000000","0.000000","0.000000","10.030000","8.850000","89.090000","53.690000","0.000000","0.000000","0.000000","23.600000","11.800000","20.650000","0.000000","47.200000","12.390000","4.720000","8.850000","47.790000","33.630000","692.660000","320.960000","1730.470000","5472.840000","5429.770000","5569.600000",,,,,,,,,,,,,,
"10","'036","Australia","767","'01921.02","Cotton lint, ginned","5510","Production","t","2600.000000","2200.000000","1800.000000","2500.000000","8500.000000","17500.000000","14400.000000","29000.000000","30400.000000","24700.000000","15900.000000","39800.000000","28400.000000","28400.000000","32900.000000","24900.000000","28000.000000","44200.000000","53100.000000","83200.000000","98900.000000","134600.000000","100800.000000","141300.000000","248700.000000","267300.000000","221600.000000","269000.000000","293000.000000","305300.000000","447000.000000","554500.000000","409300.000000","367500.000000","375000.000000","421200.000000","610100.000000","665700.000000","715600.000000","740500.000000","819000.000000","703300.000000","387100.000000","349100.000000","645100.000000","597000.000000","301400.000000","132800.000000","329000.000000","352049.000000","843572.000000","973497.000000","893601.000000","886858.000000","421564.000000","550895.000000","774488.000000","950395.000000","414336.000000","114751.000000","566067.000000","1273521.320000",
"10","'036","Australia","329","'0143","Cotton seed","5510","Production","t","4500.000000","3800.000000","3100.000000","4400.000000","17400.000000","35400.000000","32100.000000","57300.000000","58500.000000","48300.000000","31900.000000","69100.000000","50700.000000","49800.000000","53800.000000","40600.000000","46600.000000","72100.000000","78500.000000","135800.000000","161400.000000","219100.000000","154400.000000","190200.000000","410400.000000","382000.000000","330000.000000","435000.000000","419300.000000","493000.000000","686000.000000","749000.000000","527500.000000","465500.000000","473600.000000","594800.000000","860100.000000","941300.000000","1024400.000000","1046200.000000","1140000.000000","1053500.000000","545800.000000","493700.000000","912300.000000","844400.000000","387800.000000","187800.000000","465500.000000","550000.000000","1269382.000000","1731995.000000","1439000.000000","1251600.000000","746000.000000","889590.000000","1260000.000000","1496792.000000","685901.000000","161529.000000","859962.000000","1506958.000000",
"10","'036","Australia","331","'2168","Cottonseed oil","5510","Production","t","715.700000","574.770000","537.030000","692.750000","2886.600000","5908.350000","4258.670000","8159.830000","8638.380000","7091.890000","4801.310000","10362.690000","7336.520000","7583.870000","8441.350000","6721.970000","7701.340000","12003.020000","12962.500000","22650.290000","26905.560000","36742.950000","25535.360000","31241.240000","66702.730000","49777.360000","45707.220000","60077.660000","54368.210000","59028.590000","85161.330000","98978.250000","60210.600000","51517.310000","55661.400000","65772.490000","96448.990000","100699.670000","94846.060000","69556.690000","80173.190000","97814.260000","65260.450000","53428.620000","112489.000000","115225.320000","58888.680000","28095.730000","61643.020000","46100.000000","68200.000000","76800.000000","80800.000000","86000.000000","71700.000000","68800.000000","72800.000000","68200.000000","30300.000000","9400.000000","15900.000000","35300.000000",
"10","'036","Australia","195","'01706","Cow peas, dry","5312","Area harvested","ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7782.000000","6394.000000","8400.000000","14400.000000","13700.000000","7000.000000","3886.000000","4578.000000","9321.000000","6304.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","195","'01706","Cow peas, dry","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,"477.000000","490.600000","404.800000","625.000000","292.000000","542.900000","441.800000","391.200000","474.500000","367.100000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","195","'01706","Cow peas, dry","5510","Production","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3712.000000","3137.000000","3400.000000","9000.000000","4000.000000","3800.000000","1717.000000","1791.000000","4423.000000","2314.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","885","'22120","Cream, fresh","5510","Production","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.000000","0.000000","160.000000","148.000000","8343.000000","6642.000000","9887.000000","14119.000000","14121.000000","27096.000000","17672.000000","14995.000000","11435.000000","13995.000000","17782.000000","20421.000000","26796.000000","20893.000000","17410.000000","15650.000000","8570.000000","8800.000000","6512.830000","6799.720000","6626.140000","6412.880000","6465.810000","6419.890000","6902.950000","6202.580000","6170.630000","6516.020000","6507.440000","6646.970000","6928.930000",
"10","'036","Australia","397","'01232","Cucumbers and gherkins","5312","Area harvested","ha","592.000000","607.000000","698.000000","679.000000","643.000000","774.000000","804.000000","889.000000","852.000000","963.000000","934.000000","1093.000000","1089.000000","1104.000000","1014.000000","1090.000000","1168.000000","1224.000000","1293.000000","1320.000000","1389.000000","1287.000000","1199.000000","1220.000000","1220.000000","1259.000000","1272.000000","1241.000000","1470.000000","1383.000000","1138.000000","1094.000000","1063.000000","1000.000000","1020.000000","1106.000000","1002.000000","1139.000000","920.000000","1116.000000","1205.000000","1231.000000","1010.000000","1029.000000","1200.000000","682.000000","577.000000","409.000000","457.000000","769.000000","782.000000","810.000000","837.000000","733.000000","885.000000","901.000000","956.000000","967.000000","1156.000000","1309.000000","1421.000000","1821.000000","2495.000000"
"10","'036","Australia","397","'01232","Cucumbers and gherkins","5412","Yield","kg/ha","10244.900000","10891.300000","10812.300000","11656.800000","12822.700000","11434.100000","11209.000000","11749.200000","11637.300000","10654.200000","11754.800000","12566.300000","12548.200000","12189.300000","11297.800000","11761.500000","12132.700000","11431.400000","11944.300000","11815.900000","12090.700000","11396.300000","12371.100000","12048.400000","12432.000000","12223.200000","12224.800000","14313.500000","11678.900000","13013.000000","12199.500000","14285.200000","13186.300000","14000.000000","13866.700000","14939.400000","15844.300000","14069.400000","19478.300000","14984.800000","8079.700000","11689.700000","14853.900000","15844.800000","13333.300000","34121.700000","72670.700000","38941.300000","26131.300000","25478.300000","27590.700000","27341.300000","27122.800000","19215.600000","27462.400000","29324.900000","31178.000000","32914.500000","33939.700000","35546.200000","40970.900000","38310.800000","37457.000000"
"10","'036","Australia","397","'01232","Cucumbers and gherkins","5510","Production","t","6065.000000","6611.000000","7547.000000","7915.000000","8245.000000","8850.000000","9012.000000","10445.000000","9915.000000","10260.000000","10979.000000","13735.000000","13665.000000","13457.000000","11456.000000","12820.000000","14171.000000","13992.000000","15444.000000","15597.000000","16794.000000","14667.000000","14833.000000","14699.000000","15167.000000","15389.000000","15550.000000","17763.000000","17168.000000","17997.000000","13883.000000","15628.000000","14017.000000","14000.000000","14144.000000","16523.000000","15876.000000","16025.000000","17920.000000","16723.000000","9736.000000","14390.000000","15000.000000","16303.620000","16000.000000","23271.000000","41931.000000","15927.000000","11942.000000","19598.790000","21573.920000","22142.750000","22698.250000","14085.000000","24296.480000","26410.470000","29807.630000","31837.830000","39247.640000","46543.060000","58207.360000","69770.470000","93469.000000"
"10","'036","Australia","550","'01351.01","Currants","5312","Area harvested","ha","365.000000","383.000000","396.000000","355.000000","310.000000","281.000000","222.000000","239.000000","234.000000","238.000000","238.000000","232.000000","216.000000","228.000000","210.000000","207.000000","209.000000","203.000000","245.000000","252.000000","238.000000","246.000000","225.000000","162.000000","154.000000","145.000000","130.000000","107.000000","101.000000","88.000000","91.000000","92.000000","100.000000","120.000000","137.000000","163.000000","153.000000","160.000000","174.000000","188.000000","195.000000","220.000000","328.000000","321.000000","299.000000","313.000000","242.000000","240.000000","88.000000","106.000000","68.000000","101.000000","142.000000","151.000000","92.000000","128.000000","126.000000","115.000000","123.000000","121.000000","120.000000","122.000000","121.000000"
"10","'036","Australia","550","'01351.01","Currants","5412","Yield","kg/ha","2734.200000","3650.100000","3383.800000","2940.800000","4296.800000","4380.800000","4414.400000","5008.400000","4000.000000","4264.700000","4789.900000","3431.000000","4004.600000","4171.100000","2252.400000","2777.800000","3258.400000","3876.800000","4498.000000","3063.500000","4222.700000","3093.500000","3782.200000","4518.500000","4168.800000","4393.100000","3776.900000","3551.400000","4148.500000","4602.300000","5044.000000","5108.700000","5200.000000","4750.000000","4620.400000","4079.800000","6098.000000","6250.000000","5455.200000","5392.400000","5325.200000","4790.400000","4625.000000","4032.500000","3902.500000","3828.200000","2632.200000","2625.000000","6386.400000","5278.700000","6102.900000","5045.200000","4757.300000","4614.400000","4821.600000","4716.800000","4696.900000","4737.400000","4716.400000","4716.300000","4723.100000","4718.600000","4719.300000"
"10","'036","Australia","550","'01351.01","Currants","5510","Production","t","998.000000","1398.000000","1340.000000","1044.000000","1332.000000","1231.000000","980.000000","1197.000000","936.000000","1015.000000","1140.000000","796.000000","865.000000","951.000000","473.000000","575.000000","681.000000","787.000000","1102.000000","772.000000","1005.000000","761.000000","851.000000","732.000000","642.000000","637.000000","491.000000","380.000000","419.000000","405.000000","459.000000","470.000000","520.000000","570.000000","633.000000","665.000000","933.000000","1000.000000","948.800000","1013.830000","1039.870000","1053.880000","1516.010000","1295.500000","1167.900000","1200.000000","637.000000","630.000000","562.000000","560.410000","415.000000","510.860000","676.900000","694.740000","442.830000","604.820000","591.670000","546.440000","580.980000","573.030000","566.810000","573.610000","571.150000"
"10","'036","Australia","1068","'02154","Ducks","5112","Stocks","1000 An","178.000000","180.000000","180.000000","185.000000","190.000000","200.000000","200.000000","200.000000","250.000000","230.000000","270.000000","282.000000","310.000000","265.000000","164.000000","254.000000","187.000000","163.000000","247.000000","272.000000","228.000000","317.000000","294.000000","370.000000","219.000000","288.000000","350.000000","663.000000","263.000000","276.000000","364.000000","413.000000","404.000000","447.000000","420.000000","411.000000","390.000000","456.000000","370.000000","517.000000","770.000000","567.000000","694.000000","953.000000","900.000000","766.000000","906.000000","1200.000000","1473.000000","1200.000000","1000.000000","1100.000000","1100.000000","1100.000000","1146.000000","1129.000000","1130.000000","1148.000000","1168.000000","1192.000000","1152.000000","1154.000000","1156.000000"
"10","'036","Australia","868","'21151","Edible offal of cattle, fresh, chilled or frozen","5510","Production","t","90009.360000","112553.000000","130004.840000","140184.100000","143680.180000","132486.620000","123015.620000","126599.900000","130867.240000","141393.560000","146608.000000","163015.020000","201312.160000","185054.380000","216575.100000","257658.100000","278292.000000","305732.000000","282520.000000","219016.000000","205408.000000","220667.300000","216004.600000","188338.640000","183402.800000","193889.220000","212901.220000","222281.360000","208806.920000","234741.640000","246339.660000","250721.800000","255613.820000","255472.700000","252478.380000","244257.440000","253442.000000","273735.420000","281474.200000","278306.280000","291046.000000","292563.880000","279658.820000","295804.880000","292638.080000","306364.520000","303652.440000","299365.920000","294893.900000","298003.720000","298062.940000","301284.340000","330268.960000","363320.860000","372629.600000","324239.160000","289606.240000","323196.580000","340453.400000","297518.900000","265123.880000","262932.320000","313072.760000"
"10","'036","Australia","868","'21151","Edible offal of cattle, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","4277521.000000","5115320.000000","5931203.000000","6437221.000000","6844000.000000","6323487.000000","5650150.000000","5656189.000000","5608334.000000","5860742.000000","5870000.000000","6419000.000000","8147000.000000","7255867.000000","8437213.000000","10615092.000000","11980300.000000","12967737.000000","11346411.000000","8888564.000000","8437000.000000","8690320.000000","9112300.000000","7314904.000000","7035510.000000","7401700.000000","7983100.000000","8109700.000000","7241995.000000","7938700.000000","8376664.000000","8716300.000000","8476700.000000","8281700.000000","8267700.000000","7934300.000000","8411700.000000","9320400.000000","9096500.000000","8649000.000000","8764000.000000","9050100.000000","8906300.000000","8803400.000000","8466500.000000","8854400.000000","8900300.000000","8652000.000000","8411000.000000","8273000.000000","7942500.000000","7977700.000000","9034200.000000","9896168.000000","10103100.000000","8796400.000000","7423300.000000","8341100.000000","9047200.000000","7558900.000000","6303200.000000","6114700.000000","7402800.000000"
"10","'036","Australia","1018","'21156","Edible offal of goat, fresh, chilled or frozen","5510","Production","t","20.190000","20.190000","20.190000","20.190000","20.190000","20.190000","20.190000","20.190000","20.190000","20.190000","22.820000","30.290000","30.290000","30.290000","30.290000","30.290000","30.290000","30.290000","30.290000","30.290000","32.310000","32.310000","32.310000","36.350000","40.380000","377.600000","375.580000","535.100000","494.710000","636.060000","747.120000","928.850000","928.850000","888.460000","807.690000","807.690000","726.920000","656.250000","686.540000","858.170000","842.670000","1191.830000","1249.180000","1387.450000","1489.470000","1501.100000","1311.130000","1402.400000","2074.150000","2136.510000","2291.260000","2407.650000","2557.400000","2658.360000","2607.630000","2692.040000","2665.380000","1889.030000","1807.700000","1253.620000","1733.550000","2359.270000","3050.820000"
"10","'036","Australia","1018","'21156","Edible offal of goat, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","10000.000000","11300.000000","15000.000000","15000.000000","15000.000000","15000.000000","15000.000000","15000.000000","15000.000000","15000.000000","15000.000000","16000.000000","16000.000000","16000.000000","18000.000000","20000.000000","187000.000000","186000.000000","265000.000000","245000.000000","315000.000000","370000.000000","460000.000000","460000.000000","440000.000000","400000.000000","400000.000000","360000.000000","325000.000000","340000.000000","425000.000000","713015.000000","1055605.000000","1078129.000000","1127888.000000","1203596.000000","1200627.000000","1043976.000000","1113527.000000","1631798.000000","1676161.000000","1738710.000000","1857211.000000","2073395.000000","2128742.000000","2130000.000000","2157543.000000","2087349.000000","1649668.000000","1541608.000000","1158014.000000","1267260.000000","1727286.000000","2432307.000000"
"10","'036","Australia","1036","'21153","Edible offal of pigs, fresh, chilled or frozen","5510","Production","t","9271.430000","10318.850000","9795.940000","9530.100000","10296.010000","11389.950000","11989.390000","12588.830000","13702.160000","14729.860000","15329.300000","16356.910000","19906.010000","17787.320000","14755.980000","14650.960000","15599.850000","16779.600000","16739.140000","18506.190000","19638.570000","19253.470000","20152.710000","21347.800000","21941.340000","22834.180000","23838.610000","25013.640000","25972.050000","26728.430000","26306.920000","28301.880000","27672.430000","29016.200000","29609.490000","28148.650000","29011.140000","31101.430000","30528.290000","30713.710000","31904.760000","34327.380000","35305.180000","33277.940000","32899.750000","32254.630000","32415.110000","29084.980000","27280.760000","28550.440000","29016.710000","29646.400000","30334.680000","30527.610000","31283.740000","31829.910000","33473.140000","35686.570000","33537.290000","35307.290000","37355.430000","36773.860000","39316.420000"
"10","'036","Australia","1036","'21153","Edible offal of pigs, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","2218966.000000","2564430.000000","2415725.000000","2304802.000000","2460899.000000","2768543.000000","2902876.000000","3048951.000000","3310221.000000","3593391.000000","3717000.000000","3904000.000000","4743192.000000","4169867.000000","3446878.000000","3295000.000000","3478000.000000","3693300.000000","3588600.000000","3877999.000000","4216000.000000","4059000.000000","4161300.000000","4400886.000000","4489821.000000","4549780.000000","4735600.000000","4923400.000000","5006678.000000","4942496.000000","4865236.000000","5132400.000000","5031700.000000","5190200.000000","5119600.000000","4823500.000000","4899000.000000","5212328.000000","5037000.000000","5014000.000000","5171500.000000","5602800.000000","5723300.000000","5440200.000000","5372300.000000","5319800.000000","5326900.000000","4976300.000000","4500200.000000","4616700.000000","4662800.000000","4727900.000000","4777200.000000","4771375.000000","4923863.000000","4999600.000000","5159800.000000","5422200.000000","5143700.000000","5328800.000000","5568400.000000","5436900.000000","5801900.000000"
"10","'036","Australia","978","'21155","Edible offal of sheep, fresh, chilled or frozen","5510","Production","t","74691.200000","76323.330000","77181.950000","76176.260000","76060.540000","77880.190000","76341.890000","85055.620000","87006.340000","96630.400000","105630.210000","122409.980000","91314.560000","59836.420000","67474.940000","75228.160000","70305.410000","65743.360000","62899.200000","70208.000000","74009.600000","65397.250000","67867.780000","59502.850000","65982.980000","74017.020000","74767.230000","75018.370000","69558.140000","80358.140000","85617.020000","85362.050000","82352.260000","82882.560000","79559.420000","73510.140000","72503.170000","78872.190000","80432.000000","87040.000000","91520.000000","82432.000000","76416.000000","71808.000000","76183.680000","80080.510000","87497.340000","84417.540000","81294.080000","71066.370000","66125.820000","70967.550000","84535.940000","92236.800000","92294.780000","91203.200000","85709.310000","94279.300000","93603.970000","84197.120000","84860.540000","90871.300000","108703.870000"
"10","'036","Australia","978","'21155","Edible offal of sheep, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","32604112.000000","33287952.000000","33813472.000000","33348512.000000","33471600.000000","34559984.000000","32495600.000000","38009008.000000","36712400.000000","42212640.000000","45397008.000000","52859008.000000","41133360.000000","25255600.000000","28704928.000000","32839584.000000","31613296.000000","29105200.000000","26790096.000000","30445472.000000","31896000.000000","28199984.000000","29982608.000000","25478528.000000","28021296.000000","32061600.000000","32379408.000000","32137808.000000","28808704.000000","32883696.000000","34578096.000000","34538800.000000","32959904.000000","32870700.000000","32789200.000000","28804200.000000","28918600.000000","30975544.000000","31206200.000000","33142000.000000","35257000.000000","31841000.000000","30527000.000000","26982500.000000","28773100.000000","30495300.000000","33429500.000000","31424700.000000","30665700.000000","25664000.000000","23114800.000000","24791100.000000","30430400.000000","32194500.000000","31888500.000000","31257900.000000","28896900.000000","32245893.000000","30968583.000000","26563849.000000","26594500.000000","28135300.000000","34798100.000000"
"10","'036","Australia","1098","'21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","5510","Production","t","1662.080000","1630.720000","1379.840000","1317.120000","1097.600000","1254.400000","1003.520000","784.000000","909.440000","689.920000","689.920000","689.920000","705.600000","721.280000","721.280000","658.560000","689.920000","689.920000","752.640000","940.800000","2373.950000","2342.590000","2571.520000","2571.520000","2571.520000","3123.460000","3123.460000","2446.080000","2038.400000","2320.640000","2446.080000","2446.080000","2508.800000","2508.800000","2508.800000","2446.080000","2446.080000","2383.360000","2383.360000","2383.360000","2383.360000","2383.360000","2383.360000","2383.360000","2383.360000","2759.680000","2853.760000","2885.120000","2885.120000","2885.120000","2947.840000","2979.200000","3073.280000","3136.000000","3157.880000","3165.350000","3111.160000","3131.060000","3135.330000","3229.670000","3268.020000","3304.450000","3341.080000"
"10","'036","Australia","1098","'21159.01","Edible offals of horses and other equines,  fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","53000.000000","52000.000000","44000.000000","42000.000000","35000.000000","40000.000000","32000.000000","25000.000000","29000.000000","22000.000000","22000.000000","22000.000000","22500.000000","23000.000000","23000.000000","21000.000000","22000.000000","22000.000000","24000.000000","30000.000000","75700.000000","74700.000000","82000.000000","82000.000000","82000.000000","99600.000000","99600.000000","78000.000000","65000.000000","74000.000000","78000.000000","78000.000000","80000.000000","80000.000000","80000.000000","78000.000000","78000.000000","76000.000000","76000.000000","76000.000000","76000.000000","76000.000000","76000.000000","76000.000000","76000.000000","88000.000000","91000.000000","92000.000000","92000.000000","92000.000000","94000.000000","95000.000000","98000.000000","100000.000000","100698.000000","100936.000000","99208.000000","99843.000000","99979.000000","102987.000000","104210.000000","102478.000000","103817.000000"
"10","'036","Australia","399","'01233","Eggplants (aubergines)","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400.000000"
"10","'036","Australia","399","'01233","Eggplants (aubergines)","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21745.000000"
"10","'036","Australia","399","'01233","Eggplants (aubergines)","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8698.000000"
"10","'036","Australia","1037","'21511.01","Fat of pigs","5510","Production","t","4714.290000","5246.870000","4980.990000","4845.810000","5235.260000","5791.500000","6096.300000","6401.100000","6967.200000","7489.760000","7794.560000","8317.070000","10121.700000","9044.400000","7503.040000","7449.640000","7932.130000","8532.000000","8511.430000","9409.930000","9985.710000","9789.900000","10247.140000","10854.810000","11156.610000","11610.600000","12121.330000","12718.800000","13206.130000","13590.730000","13376.400000","14390.790000","14070.730000","14754.000000","15055.670000","14312.870000","14751.430000","15814.290000","15522.860000","15617.140000","16222.760000","17454.600000","17951.790000","16920.990000","16728.690000","16400.660000","16482.260000","14788.970000","13871.570000","14517.170000","14754.260000","15074.440000","15424.410000","15522.510000","15906.990000","16184.700000","17020.240000","18145.710000","17052.860000","17952.860000","18994.290000","18698.570000","19991.400000"
"10","'036","Australia","1037","'21511.01","Fat of pigs","5320","Producing Animals/Slaughtered","An","2218966.000000","2564430.000000","2415725.000000","2304802.000000","2460899.000000","2768543.000000","2902876.000000","3048951.000000","3310221.000000","3593391.000000","3717000.000000","3904000.000000","4743192.000000","4169867.000000","3446878.000000","3295000.000000","3478000.000000","3693300.000000","3588600.000000","3877999.000000","4216000.000000","4059000.000000","4161300.000000","4400886.000000","4489821.000000","4549780.000000","4735600.000000","4923400.000000","5006678.000000","4942496.000000","4865236.000000","5132400.000000","5031700.000000","5190200.000000","5119600.000000","4823500.000000","4899000.000000","5212328.000000","5037000.000000","5014000.000000","5171500.000000","5602800.000000","5723300.000000","5440200.000000","5372300.000000","5319800.000000","5326900.000000","4976300.000000","4500200.000000","4616700.000000","4662800.000000","4727900.000000","4777200.000000","4771375.000000","4923863.000000","4999600.000000","5159800.000000","5422200.000000","5143700.000000","5328800.000000","5568400.000000","5436900.000000","5801900.000000"
"10","'036","Australia","569","'01315","Figs","5312","Area harvested","ha","117.000000","107.000000","104.000000","87.000000","73.000000","69.000000","65.000000","59.000000","59.000000","55.000000","50.000000","45.000000","40.000000","30.000000","25.000000","20.000000","20.000000","30.000000","30.000000","30.000000","25.000000","20.000000","20.000000","20.000000","20.000000","60.000000","40.000000","35.000000","40.000000","30.000000","36.000000","40.000000","34.000000","30.000000","30.000000","28.000000","29.000000","29.000000","30.000000","32.000000","34.000000","36.000000","38.000000","40.000000","43.000000","46.000000","51.000000","55.000000","59.000000","63.000000","67.000000","72.000000","76.000000","75.000000","61.000000","71.000000","69.000000","69.000000","70.000000","69.000000","69.000000","69.000000","69.000000"
"10","'036","Australia","569","'01315","Figs","5412","Yield","kg/ha","5931.600000","6037.400000","7365.400000","7632.200000","7547.900000","7724.600000","8569.200000","9779.700000","8813.600000","10854.500000","8480.000000","8244.400000","7375.000000","12366.700000","6520.000000","9300.000000","6850.000000","7533.300000","3866.700000","3866.700000","4000.000000","4400.000000","4400.000000","5400.000000","6200.000000","2316.700000","2625.000000","2771.400000","3650.000000","3733.300000","3503.700000","3358.300000","3217.300000","3000.000000","2949.300000","2822.000000","2698.800000","2579.400000","2463.700000","2351.600000","2243.000000","2137.600000","2035.500000","1936.500000","1840.500000","1747.300000","1657.000000","1569.500000","1484.500000","1402.200000","1322.300000","1250.000000","1170.000000","1088.800000","1006.300000","1094.100000","1066.200000","1000.700000","1054.000000","1040.300000","1031.700000","1042.000000","1038.000000"
"10","'036","Australia","569","'01315","Figs","5510","Production","t","694.000000","646.000000","766.000000","664.000000","551.000000","533.000000","557.000000","577.000000","520.000000","597.000000","424.000000","371.000000","295.000000","371.000000","163.000000","186.000000","137.000000","226.000000","116.000000","116.000000","100.000000","88.000000","88.000000","108.000000","124.000000","139.000000","105.000000","97.000000","146.000000","112.000000","125.000000","133.000000","110.000000","90.000000","88.480000","80.000000","77.550000","74.000000","75.000000","75.990000","76.880000","77.040000","77.450000","78.050000","79.020000","80.000000","85.000000","86.040000","87.230000","88.070000","88.680000","90.000000","88.870000","81.630000","61.560000","77.350000","73.510000","69.120000","73.330000","71.990000","71.480000","72.260000","71.910000"
"10","'036","Australia","771","'01929.01","Flax, raw or retted","5312","Area harvested","ha","168.000000","522.000000","69.000000","295.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","771","'01929.01","Flax, raw or retted","5412","Yield","kg/ha","875.000000","1128.400000","971.000000","989.800000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","771","'01929.01","Flax, raw or retted","5510","Production","t","147.000000","589.000000","67.000000","292.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10","'036","Australia","887","'22241.02","Ghee from cow milk","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.000000","70.000000","240.000000","210.000000","245.000000","325.000000","350.000000","755.000000","590.000000",,"1035.000000","1160.000000","765.000000","575.000000","930.000000","680.000000","715.000000","635.000000","735.000000","540.000000","305.000000","712.500000","8946.980000","12500.000000","9100.850000","8666.000000","9482.480000","8378.870000","8879.460000","8381.810000","8108.840000","10236.710000","10223.230000","10442.440000","10885.390000",
"10","'036","Australia","720","'01657","Ginger, raw","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450.000000"
"10","'036","Australia","720","'01657","Ginger, raw","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10937.800000"
"10","'036","Australia","720","'01657","Ginger, raw","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4922.000000"
